pathway	circuit	circuit_name	gene	symbol	eff_node	eff_gene
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	817	CAMK2D	NA	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	818	CAMK2G	NA	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	8536	CAMK1	NA	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	4846	NOS3	NA	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	2977	GUCY1A2	GUCY1A2	GUCY1A2
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	2982	GUCY1A1	GUCY1A1	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	2983	GUCY1B1	GUCY1B1	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	3708	ITPR1	NA	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	3709	ITPR2	NA	NA
hsa04921	P-hsa04921-33	Oxytocin signaling pathway: 3,5-Cyclic GMP	3710	ITPR3	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	2776	GNAQ	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	163688	CALML6	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	51806	CALML5	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	801	CALM1	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	805	CALM2	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	808	CALM3	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	810	CALML3	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5021	OXTR	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5020	OXT	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	23236	PLCB1	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5330	PLCB2	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5331	PLCB3	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5332	PLCB4	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	10645	CAMKK2	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	84254	CAMKK1	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	3708	ITPR1	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	3709	ITPR2	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	3710	ITPR3	NA	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	51422	PRKAG2	PRKAG2	PRKAG2
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	53632	PRKAG3	PRKAG3	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5562	PRKAA1	PRKAA1	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5563	PRKAA2	PRKAA2	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5564	PRKAB1	PRKAB1	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5565	PRKAB2	PRKAB2	NA
hsa04921	P-hsa04921-48	Oxytocin signaling pathway: PRKAG2	5571	PRKAG1	PRKAG1	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	2776	GNAQ	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	163688	CALML6	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	51806	CALML5	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	801	CALM1	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	805	CALM2	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	808	CALM3	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	810	CALML3	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5021	OXTR	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5020	OXT	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	23236	PLCB1	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5330	PLCB2	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5331	PLCB3	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5332	PLCB4	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5530	PPP3CA	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5532	PPP3CB	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5533	PPP3CC	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5534	PPP3R1	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5535	PPP3R2	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	4772	NFATC1	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	4773	NFATC2	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	4775	NFATC3	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	4776	NFATC4	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	3708	ITPR1	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	3709	ITPR2	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	3710	ITPR3	NA	NA
hsa04921	P-hsa04921-55	Oxytocin signaling pathway: PTGS2*	5743	PTGS2	PTGS2	PTGS2
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	2776	GNAQ	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	163688	CALML6	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	51806	CALML5	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	801	CALM1	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	805	CALM2	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	808	CALM3	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	810	CALML3	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5021	OXTR	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5020	OXT	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	23236	PLCB1	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5330	PLCB2	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5331	PLCB3	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5332	PLCB4	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5530	PPP3CA	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5532	PPP3CB	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5533	PPP3CC	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5534	PPP3R1	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5535	PPP3R2	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	4772	NFATC1	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	4773	NFATC2	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	4775	NFATC3	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	4776	NFATC4	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	3708	ITPR1	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	3709	ITPR2	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	3710	ITPR3	NA	NA
hsa04921	P-hsa04921-53	Oxytocin signaling pathway: RGS2	5997	RGS2	RGS2	RGS2
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	2776	GNAQ	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	163688	CALML6	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	51806	CALML5	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	801	CALM1	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	805	CALM2	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	808	CALM3	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	810	CALML3	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5021	OXTR	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5020	OXT	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	23236	PLCB1	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5330	PLCB2	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5331	PLCB3	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5332	PLCB4	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5530	PPP3CA	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5532	PPP3CB	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5533	PPP3CC	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5534	PPP3R1	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	5535	PPP3R2	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	4772	NFATC1	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	4773	NFATC2	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	4775	NFATC3	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	4776	NFATC4	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	3708	ITPR1	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	3709	ITPR2	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	3710	ITPR3	NA	NA
hsa04921	P-hsa04921-54	Oxytocin signaling pathway: RCAN1	1827	RCAN1	RCAN1	RCAN1
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	2776	GNAQ	NA	NA
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	5021	OXTR	NA	NA
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	5020	OXT	NA	NA
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	3759	KCNJ2	KCNJ2	KCNJ2
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	3761	KCNJ4	KCNJ4	NA
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	3768	KCNJ12	KCNJ12	NA
hsa04921	P-hsa04921-80	Oxytocin signaling pathway: KCNJ2	3770	KCNJ14	KCNJ14	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	107	ADCY1	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	108	ADCY2	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	109	ADCY3	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	111	ADCY5	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	112	ADCY6	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	113	ADCY7	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	114	ADCY8	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	115	ADCY9	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	196883	ADCY4	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	2778	GNAS	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	5021	OXTR	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	5020	OXT	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	2770	GNAI1	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	2771	GNAI2	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	2773	GNAI3	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	2775	GNAO1	NA	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	5566	PRKACA	PRKACA	PRKACA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	5567	PRKACB	PRKACB	NA
hsa04921	P-hsa04921-11	Oxytocin signaling pathway: PRKACA	5568	PRKACG	PRKACG	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5021	OXTR	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5020	OXT	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	2770	GNAI1	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	2771	GNAI2	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	2773	GNAI3	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	2775	GNAO1	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	23236	PLCB1	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5330	PLCB2	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5331	PLCB3	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5332	PLCB4	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	23533	PIK3R5	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5290	PIK3CA	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5291	PIK3CB	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5293	PIK3CD	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5294	PIK3CG	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5295	PIK3R1	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5296	PIK3R2	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	8503	PIK3R3	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	6714	SRC	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	1956	EGFR	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5594	MAPK1	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	5595	MAPK3	NA	NA
hsa04921	P-hsa04921-76	Oxytocin signaling pathway: CDKN1A	1026	CDKN1A	CDKN1A	CDKN1A
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	5021	OXTR	NA	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	5020	OXT	NA	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	2770	GNAI1	NA	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	2771	GNAI2	NA	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	2773	GNAI3	NA	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	2775	GNAO1	NA	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	3760	KCNJ3	KCNJ3	KCNJ3
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	3762	KCNJ5	KCNJ5	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	3763	KCNJ6	KCNJ6	NA
hsa04921	P-hsa04921-77	Oxytocin signaling pathway: KCNJ3	3765	KCNJ9	KCNJ9	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	5021	OXTR	NA	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	5020	OXT	NA	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	10368	CACNG3	CACNG3	CACNG3
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	10369	CACNG2	CACNG2	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	27091	CACNG5	CACNG5	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	27092	CACNG4	CACNG4	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	55799	CACNA2D3	CACNA2D3	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	59283	CACNG8	CACNG8	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	59284	CACNG7	CACNG7	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	59285	CACNG6	CACNG6	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	775	CACNA1C	CACNA1C	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	776	CACNA1D	CACNA1D	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	778	CACNA1F	CACNA1F	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	779	CACNA1S	CACNA1S	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	781	CACNA2D1	CACNA2D1	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	782	CACNB1	CACNB1	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	783	CACNB2	CACNB2	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	784	CACNB3	CACNB3	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	785	CACNB4	CACNB4	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	786	CACNG1	CACNG1	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	9254	CACNA2D2	CACNA2D2	NA
hsa04921	P-hsa04921-43	Oxytocin signaling pathway: CACNG3	93589	CACNA2D4	CACNA2D4	NA
hsa04921	P-hsa04921-46	Oxytocin signaling pathway: 3,5-Cyclic GMP*	4881	NPR1	NPR1	NPR1
hsa04921	P-hsa04921-46	Oxytocin signaling pathway: 3,5-Cyclic GMP*	4882	NPR2	NPR2	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2641	GCG	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2642	GCGR	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2778	GNAS	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	108	ADCY2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5566	PRKACA	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5567	PRKACB	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5568	PRKACG	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2776	GNAQ	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	23236	PLCB1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5330	PLCB2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5331	PLCB3	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5332	PLCB4	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	10488	CREB3	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	1385	CREB1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	1386	ATF2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	148327	CREB3L4	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	468	ATF4	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	64764	CREB3L2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	84699	CREB3L3	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	90993	CREB3L1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	9586	CREB5	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5531	PPP4C	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	55671	PPP4R3A	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	57223	PPP4R3B	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	200186	CRTC2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	23235	SIK2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	10891	PPARGC1A	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	3276	PRMT1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	150094	SIK1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	10000	AKT3	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	207	AKT1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	208	AKT2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5140	PDE3B	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5530	PPP3CA	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5532	PPP3CB	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5533	PPP3CC	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5534	PPP3R1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5535	PPP3R2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	815	CAMK2A	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	816	CAMK2B	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	817	CAMK2D	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	818	CAMK2G	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2308	FOXO1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	1387	CREBBP	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2033	EP300	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	5465	PPARA	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	3708	ITPR1	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	3709	ITPR2	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	3710	ITPR3	NA	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	2538	G6PC	G6PC	G6PC
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	57818	G6PC2	G6PC2	NA
hsa04922	P-hsa04922-51	Glucagon signaling pathway: G6PC	92579	G6PC3	G6PC3	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	2641	GCG	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	2642	GCGR	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	2778	GNAS	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	108	ADCY2	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5566	PRKACA	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5567	PRKACB	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5568	PRKACG	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	2776	GNAQ	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	23236	PLCB1	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5330	PLCB2	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5331	PLCB3	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5332	PLCB4	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	10488	CREB3	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	1385	CREB1	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	1386	ATF2	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	148327	CREB3L4	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	468	ATF4	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	64764	CREB3L2	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	84699	CREB3L3	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	90993	CREB3L1	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	9586	CREB5	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	5531	PPP4C	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	55671	PPP4R3A	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	57223	PPP4R3B	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	200186	CRTC2	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	23235	SIK2	NA	NA
hsa04922	P-hsa04922-50	Glucagon signaling pathway: PCK1	10891	PPARGC1A	NA	NA
